continent,designer,construction,restraint,opening_year,launch,type,height,inversions,speed,length,score
3,4,5,5,-681.2437744140625,4,57,150.9168,7,62.758471,3986.172
2,29,5,2,2011,4,-52.641265869140625,72.1776,0,43.49597,1541.976
3,4,5,5,1997,4,-52.641265869140625,108.2664,5,50.331051,2562.3048
2,22,5,2,2009,4,-52.641265869140625,32.808,0,-23.357345581054688,984.24
3,4,5,5,1996,4,-52.641265869140625,144.3552,4,60.272987,3897.5904
3,4,5,5,1999,4,-52.641265869140625,108.2664,2,54.059277,2998.6512
3,2,5,5,1993,4,-52.641265869140625,78.7392,0,50.952422,2349.0528
2,56,5,2,2010,4,-52.641265869140625,72.1776,0,52.816535,1738.824
3,50,5,2,2014,4,65,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,31,5,2,2008,4,-52.641265869140625,55.7736,0,37.28226,1377.936
3,4,5,1,2002,4,-52.641265869140625,104.9856,2,50.952422,2755.872
2,56,5,2,-681.2437744140625,4,29,-83.17726135253906,0,-23.357345581054688,-611.362060546875
1,48,5,5,1994,3,-52.641265869140625,98.424,3,43.49597,1181.088
2,50,5,5,1999,4,57,150.9168,3,59.651616,-611.362060546875
3,29,5,2,1998,4,94,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,4,5,5,2008,4,-52.641265869140625,104.9856,5,49.70968,2700.0984
3,50,5,1,2004,4,-52.641265869140625,114.828,5,50.952422,2765.7144
2,31,5,2,-681.2437744140625,4,40,52.4928,0,37.903631,1391.0592
3,7,5,2,1995,4,-52.641265869140625,68.8968,0,57.787503,1899.5832
2,34,5,2,2005,4,95,49.212,0,-23.357345581054688,1246.704
3,2,3,2,1978,4,-52.641265869140625,124.6704,0,59.651616,3936.96
2,29,5,2,-681.2437744140625,15,22,85.3008,0,37.28226,3024.8976
2,18,5,2,2011,4,-52.641265869140625,55.7736,0,34.175405,1312.32
3,4,5,5,1999,4,-52.641265869140625,104.9856,5,50.331051,2700.0984
2,50,5,5,-681.2437744140625,14,58,78.7392,3,57.166132,3402.1896
2,45,5,2,1987,4,-52.641265869140625,49.212,0,40.389115,1837.248
2,18,5,2,2012,4,-52.641265869140625,49.212,0,-23.357345581054688,1181.088
1,50,5,2,2005,0.013765335083007812,-52.641265869140625,101.7048,0,-23.357345581054688,3451.4016
3,7,9,2,2001,3,-52.641265869140625,55.7736,0,44.738712,2099.712
2,29,5,2,-681.2437744140625,10,15,45.9312,0,19.262501,1656.804
1,50,5,5,2010,11,57,-83.17726135253906,0,-23.357345581054688,-611.362060546875
1,48,5,5,-681.2437744140625,4,-52.641265869140625,95.1432,3,44.117341,1377.936
3,18,5,2,2008,4,-52.641265869140625,52.4928,0,31.06855,1351.6896
2,22,5,5,2007,13,-52.641265869140625,45.9312,1,83.885085,2952.72
2,55,5,2,2010,16,-52.641265869140625,-83.17726135253906,0,42.253228,-611.362060546875
2,18,5,2,2012,1,76,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,42,5,2,2004,4,-52.641265869140625,65.616,0,46.602825,2040.6576
3,37,5,2,2005,14,50,45,0,39.767744,-611.362060546875
2,50,2,3,-681.2437744140625,0.013765335083007812,-52.641265869140625,656.16,0,-23.357345581054688,65.616
3,35,5,2,1946,4,-52.641265869140625,85.3008,0,50.331051,3359.5392
3,56,5,2,2015,4,-52.641265869140625,98.424,4,55.302019,1975.0416
2,18,5,2,2012,4,65,55.7736,0,-23.357345581054688,1476.36
3,37,5,2,2006,14,-52.641265869140625,45.9312,0,39.767744,1958.6376
3,17,3,2,2017,0.013765335083007812,91,75.4584,0,47.845567,-611.362060546875
2,2,5,5,1990,4,-52.641265869140625,55.7736,0,45.981454,2349.0528
3,31,5,2,2013,4,-52.641265869140625,49.212,0,39.767744,1410.744
2,31,5,2,2004,4,-52.641265869140625,55.7736,0,37.28226,1476.36
2,18,2,2,2018,4,-52.641265869140625,36.0888,0,-23.357345581054688,1312.32
2,29,5,2,2011,4,-52.641265869140625,91.8624,0,43.49597,1492.764
2,18,5,3.8499348163604736,2004,4,5,55.7736,0,34.175405,1745.3856
2,50,5,2,-681.2437744140625,1,22,65.616,0,34.175405,1312.32
3,45,5,2,1977,4,57,-83.17726135253906,1,-23.357345581054688,-611.362060546875
2,22,5,3,2018,17,-52.641265869140625,164.04,0,68.35081,-611.362060546875
3,18,5,2,2007,4,-52.641265869140625,52.4928,0,31.06855,1351.6896
3,1,5,2,1921,4,-52.641265869140625,68.8968,0,44.738712,2132.52
2,50,5,5,2e3,14,-52.641265869140625,85.3008,3,55.92339,3267.6768
2,50,5,5,-681.2437744140625,4,45,131.232,3,49.70968,1017.048
3,35,5,2,1994,4,-52.641265869140625,95.1432,0,55.302019,4196.1432
2,2,5,5,1979,0.013765335083007812,76,55.7736,1,44.738712,633.1944
1,32,6.104047775268555,2,1998,4,-52.641265869140625,131.232,0,60.894358,5459.2512
3,2,5,3.8499348163604736,1959,4,5,78.7392,0,26.718953,2132.52
1,22,5,2,2e3,4,-52.641265869140625,121.3896,0,55.92339,4376.5872
3,42,5,3.8499348163604736,2008,4,-52.641265869140625,95.1432,3,40.389115,-611.362060546875
2,22,5,3,2003,3,-52.641265869140625,55.7736,0,37.28226,2296.56
2,29,5,2,-681.2437744140625,4,22,75.4584,0,43.49597,2742.7488
2,22,5,2,2012,17,-52.641265869140625,164.04,0,68.35081,-611.362060546875
2,1,5,2,1932,3,-52.641265869140625,72.1776,0,46.602825,3238.1496
2,18,5,3.8499348163604736,2002,0.013765335083007812,5,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,35,9,2,1972,4,-52.641265869140625,88.5816,0,60.894358,3412.032
3,50,5,2,-681.2437744140625,1,22,65.616,0,34.175405,1295.916
2,29,5,2,1988,4,-52.641265869140625,65.616,0,31.06855,1492.764
3,2,3,2,1978,4,-52.641265869140625,124.6704,0,59.651616,3936.96
2,18,5,2,2007,4,-52.641265869140625,52.4928,0,34.175405,1302.4776
3,13,9,2,1941,4,91,68.8968,0,-23.357345581054688,2864.1384
1,31,5,2,2010,14,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,3280.8
2,56,5,2,2013,1,-52.641265869140625,49.212,0,31.06855,1640.4
2,34,5,2,2e3,1,-52.641265869140625,49.212,0,43.49597,1082.664
3,2,5,5,1991,4,-52.641265869140625,91.8624,0,55.302019,2559.024
3,35,9,2,1975,4,-52.641265869140625,85.3008,0,55.92339,3369.3816
3,29,5,2,2016,17,-52.641265869140625,68.8968,0,40.389115,2099.712
3,45,5,2,1976,0.013765335083007812,57,111.5472,1,55.302019,3457.9632
3,24,5,2,1927,4,-52.641265869140625,72.1776,0,-23.357345581054688,2250.6288
2,54,9,2,1923,4,-52.641265869140625,59.0544,0,-23.357345581054688,3300.4848
2,29,5,2,2001,4,-52.641265869140625,101.7048,0,37.28226,2952.72
2,19,5,2,1985,4,-52.641265869140625,65.616,0,37.28226,1719.1392
1,48,5,5,1991,4,-52.641265869140625,124.6704,0,-23.357345581054688,2624.64
3,2,5,5,1988,4,-52.641265869140625,59.0544,0,54.680648,2706.66
3,22,6.104047775268555,3,2017,16,-52.641265869140625,62.3352,0,44.117341,2598.3936
3,4,5,5,2011,4,-52.641265869140625,154.1976,5,63.379842,4156.7736
2,56,5,2,-681.2437744140625,1,22,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,7,9,2,1994,4,-52.641265869140625,78.7392,0,50.952422,2890.3848
2,31,5,2,2013,0.013765335083007812,96,36.0888,0,21.747985,984.24
2,49,9,3.8499348163604736,-681.2437744140625,4,91,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,29,5,2,1994,4,-52.641265869140625,88.5816,0,32.932663,3247.992
1,31,5,2,2010,14,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,3280.8
2,22,5,5,1999,4,-52.641265869140625,98.424,3,49.70968,2624.64
3,7,5,2,1996,4,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,984.24
3,4,5,5,1991,4,-52.641265869140625,91.8624,2,39.767744,1919.268
3,31,5,2,2004,4,-52.641265869140625,52.4928,0,37.28226,1391.0592
2,9,5,2,1935,4,-52.641265869140625,62.3352,0,39.767744,3300.4848
2,29,6,2,2003,0.013765335083007812,-52.641265869140625,95.1432,0,47.224196,1099.068
2,29,5,2,1984,0.013765335083007812,14,19.6848,0,27.961695,866.1312
2,50,5,5,2006,4,-52.641265869140625,124.6704,4,54.680648,2201.4168
2,56,5,2,2002,1,-52.641265869140625,52.4928,0,37.28226,2821.488
1,45,5,3,-681.2437744140625,4,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,1,5,2,1924,4,-52.641265869140625,95.1432,0,55.302019,2887.104
3,49,5,2,1972,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,29,5,2,-681.2437744140625,15,22,85.3008,0,37.28226,2877.2616
3,7,5,3.8499348163604736,1996,0.013765335083007812,-52.641265869140625,59.0544,0,-23.357345581054688,-611.362060546875
2,18,5,5,2009,0.013765335083007812,21,72.1776,2,-23.357345581054688,1049.856
3,29,5,2,2008,4,95,-83.17726135253906,0,-23.357345581054688,1213.896
2,45,5,2,-681.2437744140625,4,22,49.212,0,31.06855,1837.248
3,31,5,2,2015,4,-52.641265869140625,-83.17726135253906,0,40.389115,1400.9016
3,33,5,2,1996,4,-52.641265869140625,55.7736,0,34.796776,1299.1968
2,22,5,5,1994,4,-52.641265869140625,118.1088,4,49.70968,1640.4
3,24,5,2,1990,4,-52.641265869140625,98.424,0,52.816535,3999.2952
3,35,5,2,1974,4,-52.641265869140625,36.0888,0,34.796776,1384.4976
3,3,5,2,-681.2437744140625,4,29,59.0544,0,-23.357345581054688,1000.644
3,50,5,5,-681.2437744140625,4,78,160.7592,3,50.331051,1013.7672
3,49,5,2,1978,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,50,5,2,-681.2437744140625,4,89,-83.17726135253906,0,-23.357345581054688,1870.056
2,31,5,2,2011,4,-52.641265869140625,55.7736,0,34.175405,1410.744
2,52,5,4,2007,3,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,1427.148
2,29,5,2,2006,17,-52.641265869140625,78.7392,0,42.253228,984.24
3,29,5,2,2008,4,95,-83.17726135253906,0,-23.357345581054688,1213.896
3,29,5,2,1988,0.013765335083007812,5,60,0,35,-611.362060546875
2,42,5,5,2009,4,18,98.424,2,-23.357345581054688,-611.362060546875
3,53,5,2,1980,4,-52.641265869140625,72.1776,0,52.816535,2673.852
2,29,6.104047775268555,3,-681.2437744140625,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,22,5,2,1986,4,-52.641265869140625,59.0544,0,31.689921,1489.4832
3,35,9,2,1975,4,91,-83.17726135253906,0,-23.357345581054688,1354.9704
2,50,5,2,1996,4,-52.641265869140625,65.616,0,-23.357345581054688,1345.128
3,49,9,2,1982,4,91,88.5816,0,-23.357345581054688,3149.568
2,22,5,5,2010,14,36,82.02,0,-23.357345581054688,269.0256
3,29,5,2,2007,4,-52.641265869140625,98.424,0,49.70968,-611.362060546875
2,50,5,2,2007,4,23,42.6504,0,-23.357345581054688,964.5552
3,35,9,2,1975,4,-52.641265869140625,85.3008,0,55.92339,3369.3816
3,55,5,3.8499348163604736,2011,12,67,65.616,0,39.767744,1194.2112
2,36,5,5,2002,4,-52.641265869140625,65.616,2,43.49597,1312.32
2,29,5,5,1992,0.013765335083007812,14,19.6848,0,22.369356,1000.644
2,50,5,2,2005,13,-52.641265869140625,55.7736,0,52.195164,2109.5544
2,29,1,2,1998,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,27.961695,-611.362060546875
3,55,5,3.8499348163604736,2008,12,67,42.6504,0,37.28226,1312.32
2,36,5,2,1997,4,-52.641265869140625,68.8968,0,-23.357345581054688,2559.024
3,30,5,2,2004,4,-52.641265869140625,39.3696,0,32.311292,1364.8128
3,2,5,5,1987,4,-52.641265869140625,75.4584,0,39.767744,2821.488
2,29,5,2,1985,11,33,-83.17726135253906,0,37.28226,984.24
3,2,5,2,2001,4,95,-83.17726135253906,0,-23.357345581054688,1256.5464
2,56,5,2,2e3,1,-52.641265869140625,22.9656,0,24.85484,1181.088
2,47,5,2,-681.2437744140625,4,22,39.3696,0,31.06855,1246.704
2,47,5,2,2004,4,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,29,5,2,1992,11,14,26.2464,0,22.369356,-611.362060546875
3,4,5,5,2012,4,-52.641265869140625,101.7048,2,55.302019,2900.2272
2,31,6.104047775268555,2,2011,0.013765335083007812,-52.641265869140625,36.0888,0,22.369356,984.24
2,52,6.104047775268555,3,2017,3,-52.641265869140625,82.02,0,24.85484,1607.592
3,17,5,2,1998,4,-52.641265869140625,88.5816,0,50.331051,3198.78
2,52,2,3,2017,0.013765335083007812,-52.641265869140625,82.02,0,24.85484,1607.592
2,50,5,2,1993,4,-52.641265869140625,52.4928,0,31.06855,1712.5776
3,35,9,2,1973,4,-52.641265869140625,104.9856,0,57.166132,3451.4016
3,25,5,2,1986,4,-52.641265869140625,91.8624,0,55.302019,3251.2728
3,35,9,2,1972,4,91,-83.17726135253906,0,-23.357345581054688,1348.4088
2,2,5,2,1995,4,65,55.7736,0,-23.357345581054688,3307.0464
2,28,5,2,2003,4,-52.641265869140625,52.4928,0,-23.357345581054688,918.624
2,50,5,2,2001,1,20,30,0,-23.357345581054688,-611.362060546875
2,50,5,5,-681.2437744140625,4,81,108.2664,5,49.70968,2260.4712
2,29,5,2,2005,11,14,36.0888,0,-23.357345581054688,859.5696
2,56,5,2,-681.2437744140625,1,26,29.5272,0,24.85484,728.3376
2,29,5,2,1985,0.013765335083007812,14,19.6848,0,27.961695,1213.896
2,31,5,2,2011,4,-52.641265869140625,55.7736,0,36.039518,1410.744
3,50,5,5,-681.2437744140625,1,22,49.212,0,26.097582,1122.0336
2,50,5,2,1996,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,27.961695,1000.644
1,22,5,5,2011,14,36,82.02,0,-23.357345581054688,262.464
3,29,5,2,2016,0.013765335083007812,98,-83.17726135253906,0,-23.357345581054688,984.24
3,37,5,2,1996,4,-52.641265869140625,52.4928,0,39.767744,1496.0448
3,2,5,2,1974,4,65,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,50,5,2,2012,1,-52.641265869140625,42.6504,0,28.583066,1099.068
1,50,5,5,1994,4,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,40,5,2,-681.2437744140625,4,95,42.6504,0,29.204437,1377.936
2,50,5,5,2004,4,57,98.424,4,40.389115,-611.362060546875
2,45,5,2,1995,11,-52.641265869140625,49.212,0,40.389115,1476.36
2,56,5,2,-681.2437744140625,1,22,-83.17726135253906,0,-23.357345581054688,1640.4
2,47,5,5,2007,4,57,-83.17726135253906,2,-23.357345581054688,-611.362060546875
2,50,5,2,2014,1,-52.641265869140625,36.0888,0,-23.357345581054688,721.776
2,56,5,3.8499348163604736,1980,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,9,5,2,1934,4,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,2296.56
3,21,5,5,1991,4,62,88.5816,2,-23.357345581054688,2250.6288
3,50,5,2,2004,1,-52.641265869140625,42.6504,0,28.583066,1099.068
2,29,5,2,2009,0.013765335083007812,14,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,47,5,2,1999,11,14,-83.17726135253906,0,24.85484,-611.362060546875
2,40,5,2,2001,4,-52.641265869140625,42.6504,0,29.204437,1377.936
2,29,5,2,1997,11,14,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,55,5,5,2010,4,87,-83.17726135253906,0,-23.357345581054688,1378
2,31,5,3.8499348163604736,2013,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,7,5,2,1994,4,-52.641265869140625,82.02,0,50.331051,3156.1296
2,29,8,3,-681.2437744140625,0.013765335083007812,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,40,5,2,-681.2437744140625,4,95,19.6848,0,-23.357345581054688,-611.362060546875
3,22,9,2,1996,1,91,39.3696,0,32.932663,-611.362060546875
2,16,8,2,2011,4,-52.641265869140625,32.808,0,-23.357345581054688,1377.936
2,47,5,2,2003,4,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,10,5,2,1927,4,-52.641265869140625,85.3008,0,47.845567,2746.0296
3,7,9,3.8499348163604736,2002,4,-52.641265869140625,36.0888,0,19.883872,1400.9016
2,29,5,2,1987,0.013765335083007812,14,19.6848,0,22.369356,803.796
2,55,5,2,-681.2437744140625,11,14,-83.17726135253906,0,-23.357345581054688,-611.362060546875
1,50,5,2,2010,4,46,-83.17726135253906,0,-23.357345581054688,1148.28
2,50,5,2,1992,1,-52.641265869140625,42.6504,0,28.583066,1099.068
2,43,5,5,2008,4,-52.641265869140625,68.8968,3,40.389115,1312.32
3,50,5,5,2001,4,-52.641265869140625,49.212,0,26.097582,1122.0336
3,4,5,5,1992,4,-52.641265869140625,88.5816,2,50.331051,2040.6576
2,47,5,2,1987,4,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,56,5,2,-681.2437744140625,1,22,36.0888,0,26.097582,1345.128
2,55,5,2,2002,4,95,-83.17726135253906,0,-23.357345581054688,721.776
3,22,5,2,1994,1,-52.641265869140625,-83.17726135253906,0,-23.357345581054688,-611.362060546875
2,50,5,5,-681.2437744140625,4,57,78.7392,3,39.767744,-611.362060546875
2,50,5,2,1990,1,-52.641265869140625,42.6504,0,27.961695,1099.068
1,46,5,2,-681.2437744140625,4,22,-83.17726135253906,0,-23.357345581054688,-611.362060546875
3,50,5,5,-681.2437744140625,4,81,111.5472,5,49.70968,2260.4712
2,56,5,2,2005,1,-52.641265869140625,29.5272,0,24.233469,728.3376
2,18,5,2,-681.2437744140625,17,40,32.808,0,24.85484,774.2688
2,29,5,2,2004,0.013765335083007812,-52.641265869140625,55.7736,0,36.039518,1102.3488
